,Game,Date,Home,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,NumPlayers,Umpire,PitchersUsed
81,82,Jun 29,False,BOS,"W,2-0",9.0,4,0,0,0,1,14,0,0,3.85,32,134,96,2.0,0.0,0,0,31,0,0,0,0,0,0,0,4,Stu Scheurwater,"J.Luzardo (5-75), A.Nardi (0-W), T.Scott (0-H), A.Puk (0-Sv)"
82,83,Jun 30,False,ATL,"L,4-16",8.0,14,16,15,1,3,5,6,1,3.99,42,139,87,1.0,0.0,1,1,37,2,1,0,0,1,0,0,4,Sean Barber,"B.Hoeing (5-20-L), A.Bradley (2), S.Okert (4), J.Chargois (5)"
83,84,Jul 1,False,ATL,"L,0-7",8.0,9,7,7,0,1,5,2,1,4.03,35,140,94,1.0,0.0,0,0,33,5,0,0,0,0,0,0,5,Alan Porter,"E.Pérez (5-13-L), G.Soriano (27), H.Brazobán (2), D.Floro (2), S.Okert (0)"
84,85,Jul 2,False,ATL,"L,3-6",8.0,9,6,6,0,2,10,3,0,4.06,35,137,89,0.0,0.0,3,0,33,2,0,0,0,0,0,0,4,Jim Wolf,"S.Alcántara (4-45-L), J.Chargois (1), D.Floro (0), A.Nardi (2)"
85,86,Jul 3,True,STL,"W,5-4",9.0,11,4,4,0,2,11,1,2,4.06,41,161,108,2.0,2.0,1,0,36,3,0,0,0,1,0,1,5,CB Bucknor,"B.Garrett (4-49), A.Nardi (0), H.Brazobán (1-W), T.Scott (3-H), A.Puk (3-Sv)"
86,87,Jul 4,True,STL,"W,15-2",9.0,9,2,2,0,3,10,0,1,4.04,38,135,87,0.0,0.0,0,1,33,2,0,0,0,1,0,1,4,Ben May,"J.Luzardo (4-68-W), S.Okert (2), J.Lindgren (91), J.Stallings (32)"
87,88,Jul 5,True,STL,"W,10-9",9.0,12,9,9,0,7,13,2,0,4.09,44,184,110,0.0,0.0,0,0,37,5,0,0,0,0,0,2,7,Jeff Nelson,"B.Hoeing (4-29), G.Soriano (3), J.Chargois (2), S.Okert (0), H.Brazobán (1-H), T.Scott (1-H), A.Puk (1-BW)"
88,89,Jul 6,True,STL,"L,0-3",9.0,7,3,3,0,4,10,1,1,4.08,37,148,93,0.0,0.0,1,0,32,4,0,1,0,0,0,2,4,Ryan Wills,"E.Pérez (4-67-L), D.Floro (3), G.Soriano (0), J.Lindgren (1)"
89,90,Jul 7,True,PHI,"L,3-4",9.0,11,4,4,0,0,10,2,0,4.08,37,131,99,1.0,0.0,0,0,36,2,0,0,0,0,0,1,3,Chris Guccione,"S.Alcántara (4-59), T.Scott (1-H), A.Puk (1-BL)"
90,91,Jul 8,True,PHI,"W,5-3",9.0,7,3,3,0,0,7,1,1,4.07,35,128,89,0.0,0.0,0,1,34,2,0,0,0,0,1,0,5,Nate Tomlinson,"B.Garrett (4-46-W), H.Brazobán (2-H), S.Okert (2-H), T.Scott (0-H), A.Puk (0-Sv)"
91,92,Jul 9,True,PHI,"W,7-3",9.0,6,3,3,0,2,11,1,1,4.06,34,126,85,2.0,0.0,2,0,31,0,0,0,0,0,0,2,4,Edwin Moscoso,"J.Luzardo (4-65-W), J.Chargois (3-H), S.Okert (0), D.Floro (2)"
92,93,Jul 14,False,BAL,"L,2-5",8.0,11,5,4,1,2,6,3,0,4.06,36,135,87,2.0,0.0,1,0,34,2,0,0,0,0,0,1,3,John Libka,"S.Alcántara (6-50-L), R.Garcia (99), B.Hoeing (8)"
93,94,Jul 15,False,BAL,"L,5-6",8.0,11,6,6,0,2,9,1,0,4.09,37,141,89,3.0,0.0,1,0,35,2,1,0,0,0,0,0,5,James Hoye,"B.Garrett (6-40), S.Okert (5), H.Brazobán (6-BL), J.Chargois (5), D.Floro (5)"
