Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Game,Date,Home,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,NumPlayers,Thr,OppStart,gameBA,gameOBP,gameSLG,gameOPS
89,89,89,89,90,Jul 7,False,LAD,"L,4-11",36,34,4,8,0,0,2,4,2,0,8,0,0,0,0,2,0,0,0.256,0.331,0.442,0.773,5,10,R,T.Gonsolin(48),0.23529411764705882,0.2777777777777778,0.4117647058823529,0.6895424836601307
90,90,90,90,91,Jul 8,False,LAD,"L,5-10",38,35,5,9,2,1,1,5,2,0,10,0,0,1,0,0,0,0,0.256,0.33,0.442,0.772,6,10,L,A.Vesia(53),0.2571428571428571,0.2894736842105263,0.45714285714285713,0.7466165413533834
91,91,91,91,92,Jul 14,True,HOU,"L,5-7",40,37,5,12,1,0,1,5,2,0,9,0,1,0,0,1,1,0,0.256,0.33,0.442,0.773,8,13,R,J.France(35),0.32432432432432434,0.35,0.43243243243243246,0.7824324324324324
92,92,92,92,93,Jul 15,True,HOU,"W,13-12",48,44,13,15,2,0,4,11,4,1,17,0,0,0,1,0,0,0,0.258,0.331,0.445,0.777,7,11,L,F.Valdez(50),0.3409090909090909,0.3958333333333333,0.6590909090909091,1.0549242424242424
93,93,93,93,94,Jul 16,True,HOU,"L,8-9",42,36,8,9,3,0,2,8,5,1,10,1,0,0,0,0,1,0,0.258,0.332,0.446,0.778,7,10,R,C.Javier(52),0.25,0.35714285714285715,0.5,0.8571428571428572
94,94,94,94,95,Jul 17,True,NYY,"W,4-3",45,36,4,9,2,0,2,4,8,1,9,1,0,0,0,1,0,0,0.257,0.333,0.446,0.779,13,13,R,L.Severino(56),0.25,0.4,0.4722222222222222,0.8722222222222222
95,95,95,95,96,Jul 18,True,NYY,"W,5-1",33,29,5,5,0,1,1,4,3,0,13,1,0,0,0,0,1,0,0.257,0.332,0.445,0.777,4,11,R,D.Germán(50),0.1724137931034483,0.2727272727272727,0.3448275862068966,0.6175548589341693
96,96,96,96,97,Jul 19,True,NYY,"W,7-3",41,30,7,6,1,0,2,7,11,1,6,0,0,0,0,0,0,0,0.256,0.333,0.445,0.778,10,10,L,C.Rodón(29),0.2,0.4146341463414634,0.43333333333333335,0.8479674796747967
97,97,97,97,98,Jul 21,True,PIT,"W,8-5",36,30,8,6,1,0,4,8,5,0,13,1,0,0,0,1,1,0,0.256,0.333,0.447,0.78,4,10,R,J.Oviedo(37),0.2,0.3333333333333333,0.6333333333333333,0.9666666666666666
98,98,98,98,99,Jul 22,True,PIT,"L,0-3",35,30,0,5,1,0,0,0,3,0,12,2,0,0,0,1,1,0,0.255,0.332,0.445,0.777,8,10,L,R.Borucki(58),0.16666666666666666,0.2857142857142857,0.2,0.4857142857142857
